Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,1414.3,9462,-329.35000000000014,-18.888538410804927,15,1405.8,1717.0,1743.65,1330.0,1937.4,1613.46,9462,2289.98,8786,302,9462,47000.0,30-Jan-2025,Call,1717.0,0.0,0.0,1.526655852
Index Options,NSE,75.0,873089,13.600000000000001,22.14983713355049,390,73.25,66.05,61.4,39.65,108.15,65.08,873089,8523.09,97327,-5131,873089,47000.0,30-Jan-2025,Put,66.05,0.0,0.0,5.682063212
Index Options,NSE,1334.6,281,-324.45000000000005,-19.556372622886595,75,1320.85,1701.65,1659.05,1250.0,1839.25,1441.04,281,60.74,311,16,281,47100.0,30-Jan-2025,Call,1701.65,0.0,0.0,0.040493224
Index Options,NSE,87.5,215345,17.599999999999994,25.17882689556508,390,84.4,74.35,69.9,45.1,121.9,75.43,215345,2436.52,6661,-2312,215345,47100.0,30-Jan-2025,Put,74.35,0.0,0.0,1.6243473350000002
Index Options,NSE,1234.65,577,-331.39999999999986,-21.161521024232936,75,1234.1,1566.0,1566.05,1173.2,1706.1,1325.16,577,114.69,515,79,577,47200.0,30-Jan-2025,Call,1566.0,0.0,0.0,0.076461732
Index Options,NSE,101.0,425589,22.0,27.848101265822784,105,98.0,79.05,79.0,51.2,138.0,91.18,425589,5820.78,14610,1915,425589,47200.0,30-Jan-2025,Put,79.05,0.0,0.0,3.8805205020000004
Index Options,NSE,1162.35,1477,-314.0,-21.268669353473094,75,1147.9,1395.35,1476.35,1075.05,1650.0,1225.78,1477,271.57,744,120,1477,47300.0,30-Jan-2025,Call,1395.35,0.0,0.0,0.181047706
Index Options,NSE,111.7,213723,21.900000000000006,24.38752783964366,90,110.9,99.0,89.8,58.0,156.3,98.96,213723,3172.5,10012,1820,213723,47300.0,30-Jan-2025,Put,99.0,0.0,0.0,2.115002808
Index Options,NSE,1069.95,1944,-324.5,-23.270823622216643,75,1065.95,1449.95,1394.45,998.45,1560.45,1188.51,1944,346.57,1127,158,1944,47400.0,30-Jan-2025,Call,1449.95,0.0,0.0,0.231046344
Index Options,NSE,129.0,236115,26.799999999999997,26.22309197651663,780,129.0,107.0,102.2,65.75,176.15,112.36,236115,3979.48,12122,2665,236115,47400.0,30-Jan-2025,Put,107.0,0.0,0.0,2.6529881399999997
Index Options,NSE,987.25,27168,-315.95000000000005,-24.244168201350526,75,984.5,1411.85,1303.2,919.0,1470.05,1167.68,27168,4758.53,5026,244,27168,47500.0,30-Jan-2025,Call,1411.85,0.0,0.0,3.1723530240000004
Index Options,NSE,150.8,961955,36.30000000000001,31.703056768558962,30,149.0,119.0,114.5,74.95,198.0,123.92,961955,17880.82,122203,5237,961955,47500.0,30-Jan-2025,Put,119.0,0.0,0.0,11.920546360000001
Index Options,NSE,920.3,4237,-292.0,-24.08644724903077,90,908.35,1212.3,1212.3,848.25,1381.6,1024.61,4237,651.19,1662,337,4237,47600.0,30-Jan-2025,Call,1212.3,0.0,0.0,0.43412725699999993
Index Options,NSE,175.0,244242,43.150000000000006,32.72658323852864,600,171.2,148.55,131.85,85.4,223.25,146.06,244242,5351.1,12344,240,244242,47600.0,30-Jan-2025,Put,148.55,0.0,0.0,3.5673986520000005
Index Options,NSE,830.35,10293,-298.30000000000007,-26.429805519868875,90,833.6,1068.8,1128.65,770.0,1298.75,956.32,10293,1476.51,2485,556,10293,47700.0,30-Jan-2025,Call,1068.8,0.0,0.0,0.984340176
Index Options,NSE,200.4,312274,49.5,32.80318091451292,780,197.0,145.0,150.9,97.3,251.0,165.15,312274,7735.81,12108,-461,312274,47700.0,30-Jan-2025,Put,145.0,0.0,0.0,5.1572051100000005
Index Options,NSE,769.8,18522,-287.9000000000001,-27.21943840408434,30,762.4,1037.55,1057.7,701.0,1215.0,887.76,18522,2466.46,3779,1263,18522,47800.0,30-Jan-2025,Call,1037.55,0.0,0.0,1.644309072
Index Options,NSE,225.4,524550,54.0,31.505250875145858,780,225.4,171.0,171.4,109.9,280.8,188.26,524550,14812.77,25983,14100,524550,47800.0,30-Jan-2025,Put,171.0,0.0,0.0,9.8751783
Index Options,NSE,697.0,20670,-284.15,-28.960913214085508,30,694.2,949.95,981.15,639.55,1129.6,814.09,20670,2524.09,2708,1256,20670,47900.0,30-Jan-2025,Call,949.95,0.0,0.0,1.6827240300000001
Index Options,NSE,256.7,304137,62.5,32.183316168898045,630,256.8,233.9,194.2,126.85,313.9,217.04,304137,9901.48,11469,-709,304137,47900.0,30-Jan-2025,Put,233.9,0.0,0.0,6.600989448
Index Options,NSE,634.95,251837,-271.15,-29.9249530956848,60,628.35,885.1,906.1,574.85,1048.8,771.87,251837,29157.81,29520,2013,251837,48000.0,30-Jan-2025,Call,885.1,0.0,0.0,19.438542519
Index Options,NSE,291.2,1364083,71.85,32.75586961477091,15,291.2,220.0,219.35,144.55,349.1,246.6,1364083,50457.43,85860,-9676,1364083,48000.0,30-Jan-2025,Put,220.0,0.0,0.0,33.63828678
Index Options,NSE,570.0,63916,-263.65,-31.62598212679182,30,567.45,813.95,833.65,517.2,969.45,684.0,63916,6557.78,8082,3647,63916,48100.0,30-Jan-2025,Call,813.95,0.0,0.0,4.3718544
Index Options,NSE,332.6,360740,85.20000000000002,34.43815683104285,600,328.8,260.0,247.4,165.55,391.2,279.75,360740,15137.55,10916,-1326,360740,48100.0,30-Jan-2025,Put,260.0,0.0,0.0,10.0917015
Index Options,NSE,510.15,183484,-256.70000000000005,-33.47460389906762,30,507.75,700.0,766.85,463.0,895.05,605.4,183484,16662.18,17603,8829,183484,48200.0,30-Jan-2025,Call,700.0,0.0,0.0,11.10812136
Index Options,NSE,371.9,558408,92.94999999999999,33.32138376053056,15,368.5,305.65,278.95,188.7,432.45,323.03,558408,27057.38,20571,3130,558408,48200.0,30-Jan-2025,Put,305.65,0.0,0.0,18.038253624
Index Options,NSE,455.25,388096,-245.10000000000002,-34.99678732062541,30,453.2,555.0,700.35,411.7,820.8,541.49,388096,31522.52,24422,10288,388096,48300.0,30-Jan-2025,Call,555.0,0.0,0.0,21.015010304
